IdPMC,ValorGenericoPMC,ValorMGPMC
7291,"13,89","15,03"
7292,"9,8","10,61"
7293,175,"187,8"
7294,"212,87","228,43"
7295,"99,72",107
7296,"182,62","195,99"
7297,"375,1","402,54"
7298,"350,38","376,02"
7299,"466,89","501,05"
7300,"608,14","652,64"
7301,"810,36","869,65"
7302,"15,17","16,27"
7303,"158,98","170,61"
7304,"140,82","151,13"
7305,"41,13","44,14"
7306,"66,91","71,8"
7307,"69,67","75,37"
7308,"28,37","30,68"
7309,"134,87","144,74"
7310,"141,98","152,37"
7311,"25,53","27,62"
7312,"327,27","353,95"
7313,"255,87","276,75"
7314,"372,63","403,02"
7315,"76,61","82,86"
7316,"360,21","389,58"
7317,"9,52","10,3"
7318,"19,13","20,69"
7319,"89,31","95,84"
7320,"133,99","143,79"
7321,"223,53","239,88"
7322,"74,5","79,95"
7323,"121,46","130,35"
7324,"364,38","391,05"
7325,"59,9","64,28"
7326,"20,41","22,08"
7327,"41,94","45,37"
7328,"79,24","85,69"
7329,"28,27","30,56"
7330,"90,59","97,99"
7331,"164,6","178,02"
7332,"28,95","31,31"
7333,"101,37","109,64"
7334,"201,1","217,51"
7335,"217,19","234,9"
7336,"405,48","438,56"
7337,"478,24","517,26"
7338,"651,64","704,79"
7339,"29,24","31,62"
7340,"68,45","74,02"
7341,"7,07","7,65"
7342,"32,01","34,61"
7343,"105,62","114,23"
7344,"211,23","228,46"
7345,"678,44","733,8"
7346,"28,09","30,14"
7347,"67,39","72,89"
7348,"134,77","145,77"
7349,"87,33","94,46"
7350,"262,05","283,44"
7351,"287,42","310,87"
7352,"17,23","18,63"
7353,"51,72","55,94"
7354,"103,47","111,91"
7355,"155,18","167,84"
7356,"31,28","33,84"
7357,"187,82","203,15"
7358,"278,52","301,25"
7359,"34,76","37,6"
7360,"104,26","112,77"
7361,"208,56","225,57"
7362,"312,88","338,39"
7363,"23378,42","25285,41"
7364,"21872,72","23656,89"
7365,"265,97","287,66"
7366,"44,33","47,95"
7367,"264,1","285,63"
7368,"88,04","95,23"
7369,"321,35","347,56"
7370,"72,41","78,31"
7371,"32,14","34,76"
7372,"168,83","182,59"
7373,"27158,6","29373,95"
7374,"36211,42","39165,23"
7375,"20821,57","22520,01"
7376,"70,64","76,39"
7377,"423,92","458,5"
7378,"4,73","5,1"
7379,"141,3","152,83"
7380,"6197,05","6702,55"
7381,"4647,81","5026,93"
7382,"37182,36","40215,35"
7383,"32534,56","35188,44"
7384,"18591,18","20107,68"
7385,"123,8","133,9"
7386,"247,6","267,79"
7387,"495,18","535,57"
7388,"990,36","1071,15"
7389,"920,9","996,02"
7390,"1841,79","1992,03"
7391,"3683,6","3984,07"
7392,"11050,81","11952,23"
7393,"6701,2","7191,53"
7394,"820,4","880,44"
7395,"2461,23","2641,32"
7396,"4799,68","5150,88"
7397,"120832,21","130688,6"
7398,"143109,56","154783,13"
7399,"407,85","441,13"
7400,"494,59","534,94"
7401,10231,"11065,54"
7402,"297,38","319,14"
7403,"80,85","86,76"
7404,"345,94","371,25"
7405,"273,71","293,74"
7406,"796,37","854,64"
7407,"270,83","290,64"
7408,"787,99","845,65"
7409,"1658,9","1780,28"
7410,"1140,43","1223,88"
7411,"1425,55","1529,85"
7412,"1710,66","1835,83"
7413,"285,79","306,69"
7414,"215,56","231,34"
7415,"319,72","343,12"
7416,"63,92","68,6"
7417,"639,19","685,97"
7418,"1272,69","1365,82"
7419,"2542,96","2729,02"
7420,"1271,47","1364,5"
7421,"6357,36","6822,53"
7422,"5085,86","5457,99"
7423,"25429,4","27290,08"
7424,"3814,4","4093,51"
7425,"511,27","548,68"
7426,"199,03","215,27"
7427,"609,59","654,2"
7428,"914,37","981,28"
7429,"655,51","703,48"
7430,"983,26","1055,2"
7431,"3427,07","3677,83"
7432,"10281,19","11033,47"
7433,"442,27","474,63"
7434,"2819,46","3025,76"
7435,"12,08","13,06"
7436,"105,9","114,55"
7437,"57,32","61,99"
7438,"37,67","40,74"
7439,"70,62","76,38"
7440,"68,99","74,62"
7441,"9,54","10,23"
7442,"2044,2","2193,78"
7443,"13,61","14,72"
7444,"20,46","22,14"
7445,"18,86","20,4"
7446,"115,26","124,66"
7447,"14,48","15,65"
7448,"91,65","99,12"
7449,"22,63","24,47"
7450,"28,05","30,34"
7451,"12,3","13,31"
7452,"118,23","127,87"
7453,"203,28","219,86"
7454,"303,28","328,01"
7455,"20,28","21,94"
7456,"24,48","26,47"
7457,"12,29","13,28"
7458,"22,4","24,22"
7459,"13,85","14,98"
7460,"35,29","38,17"
7461,"36,44","39,42"
7462,"40,9","44,25"
7463,"41,18","44,54"
7464,"20,42","22,09"
7465,"19,98","21,62"
7466,"41,34","44,62"
7467,"119,53","129,27"
7468,"65,76","71,12"
7469,"28,61","30,95"
7470,"100,28","108,45"
7471,"37,2","40,24"
7472,"46,16","49,93"
7473,"79,19","85,64"
7474,"16,24","17,56"
7475,"76,64","82,26"
7476,"590,32","633,52"
7477,"915,18","982,14"
7478,"1187,37","1274,24"
7479,"403,3","432,8"
7480,"879,83","944,21"
7481,"93,05","99,85"
7482,"15,8","16,96"
7483,395,"423,9"
7484,"769,87","826,19"
7485,"7,26","7,78"
7486,"9,48","10,19"
7487,"13,15","14,11"
7488,"28,24","30,54"
7489,"10,13","10,88"
7490,"222,42","238,69"
7491,"12,26","13,26"
7492,"99,44","107,56"
7493,"70,92","76,7"
7494,"36,21","39,17"
7495,"24,85","26,89"
7496,"141,02","151,35"
7497,"15,15","16,37"
7498,"162,63","175,9"
7499,"13,5","14,6"
7500,"15,99","17,16"
7501,"12,41","13,31"
7502,"3,94","4,23"
7503,"78,52","84,93"
7504,"35,45","38,34"
7505,"73,23","79,21"
7506,"28,19","30,48"
7507,"18,23","19,58"
7508,"45,16","48,47"
7509,"71,96","77,83"
7510,"69,94","75,65"
7511,"252,49","273,08"
7512,"58,93","63,74"
7513,"22,48","24,31"
7514,"337,43","364,96"
7515,"65,59","70,93"
7516,"38,3","41,42"
7517,"16,23","17,55"
7518,"16,8","18,19"
7519,"173,14","187,27"
7520,"30,08","32,53"
7521,"23,59","25,51"
7522,"70,94","76,73"
7523,"86,6","93,66"
7524,"44,23","47,83"
7525,"24,19","26,17"
7526,"25,13","27,18"
7527,"20,37","22,04"
7528,"18,59","20,12"
7529,"12,86","13,91"
7530,"20,44","22,1"
7531,"129,88","139,39"
7532,"14,39","15,44"
7533,"9,43","10,21"
7534,"248,16","268,41"
7535,"12,88","13,92"
7536,"7,28","7,87"
7537,"5,6",6
7538,"11,16","11,97"
7539,"27,21","29,43"
7540,"55,42","59,94"
7541,"9,2","9,95"
7542,"771,65","828,11"
7543,"42,87","46,01"
7544,"19,71","21,15"
7545,"26,87","28,85"
7546,"256,96","277,93"
7547,"221,43","239,5"
7548,"405,88","438,98"
7549,"64,65","69,92"
7550,"33,01","35,61"
7551,"15,84","17,1"
7552,"18,14","19,61"
7553,"18,18","19,51"
7554,"12,09","13,07"
7555,"26,62","28,8"
7556,"39,65","42,55"
7557,"95,15","102,12"
7558,"18,22","19,7"
7559,"163,19","176,5"
7560,"18,97","20,52"
7561,"126,53","136,85"
7562,"5,32","5,74"
7563,"25,17","27,22"
7564,"10,83","11,72"
7565,"37,62","40,69"
7566,"30,67","33,17"
7567,"17,49","18,92"
7568,"135,35","146,41"
7569,"5,25","5,63"
7570,"42,81","45,94"
7571,"33,21","35,91"
7572,"31,75","34,08"
7573,"449,17","482,03"
7574,"26,93","28,89"
7575,"39,88","42,8"
7576,"5477,73","5878,54"
7577,"19,77","21,38"
7578,"19,76","21,37"
7579,"519,83","557,87"
7580,"13,02","14,1"
7581,"48,5","52,05"
7582,"40,81","43,8"
7583,"29,22","31,35"
7584,"24,38","26,37"
7585,"79,26","85,05"
7586,"179,05","192,16"
7587,"22,49","24,14"
7588,"67,48","72,41"
7589,"134,91","144,78"
7590,"36,52","39,5"
7591,"2920,01","3158,2"
7592,"89,84","96,41"
7593,"105622,82","114238,58"
7594,"97556,84","105514,65"
7595,"46692,89","50501,67"
7596,"3120,63","3375,19"
7597,"2693,22","2912,92"
7598,"4892,47","5291,56"
7599,"70039,33","75752,49"
7600,"68,4","73,41"
7601,"27,33","29,34"
7602,"5,26","5,69"
7603,"74,8","80,91"
7604,"129,41","139,97"
7605,"6,25","6,7"
7606,"3,14","3,37"
7607,"4,07","4,41"
7608,"2,16","2,33"
7609,"180,44","193,64"
7610,"14,6","15,66"
7611,"2,98","3,22"
7612,"17,67","18,97"
7613,"1026,31","1101,4"
7614,"29,83","32,02"
7615,"10,03","10,86"
7616,"20,12","21,76"
7617,"30,12","32,57"
7618,"26,09","28,22"
7619,"33,07","35,77"
7620,"25,51","27,59"
7621,"27,01","29,22"
7622,"16,66","18,01"
7623,"249,63","269,99"
7624,"37,07","40,09"
7625,"28,06","30,11"
7626,"87,3","93,69"
7627,"180,74","193,96"
7628,"52,17","55,99"
7629,"131,17","140,76"
7630,"262,24","281,42"
7631,"98,51","105,73"
7632,"198,26","212,76"
7633,"173,28","185,95"
7634,"26,61","28,56"
7635,"18,1","19,42"
7636,"79,71","85,55"
7637,"128,57","137,97"
7638,"192,86","206,98"
7639,"119,55","128,29"
7640,"110,26","118,34"
7641,"220,53","236,67"
7642,"330,71","354,9"
7643,"31,41","33,7"
7644,"51,4","55,16"
7645,"102,83","110,35"
7646,"12,79","13,73"
7647,"85,37","91,61"
7648,"53,69","57,62"
7649,"145,94","156,62"
7650,"95,94","102,96"
7651,"143,9","154,43"
7652,"218,92","234,95"
7653,"24,81","26,64"
7654,"74,53","79,97"
7655,"125,14","134,3"
7656,"92,96","99,76"
7657,"127,2","136,5"
7658,"222,66","238,94"
7659,"250,33","268,65"
7660,"74,92","81,04"
7661,"136,02","147,11"
7662,"47,62","51,51"
7663,"142,93","154,59"
7664,"307,64","332,74"
7665,"64,08","68,76"
7666,"43,89","47,48"
7667,"79,96","86,48"
7668,"186,36","201,56"
7669,"85,96","92,25"
7670,"128,94","138,38"
7671,"174,71","187,49"
7672,"425,46","456,59"
7673,"73,73","79,12"
7674,"216,56","232,4"
7675,"98,19","105,38"
7676,"327,4","351,36"
7677,"107,21","115,05"
7678,"347,38","372,8"
7679,"194,91","209,16"
7680,"196,43","210,81"
7681,"294,65","316,21"
7682,"202,46","217,28"
7683,"312,64","335,52"
7684,"51,33","55,08"
7685,"58,99","63,3"
7686,"91,37","98,06"
7687,"102,69","110,21"
7688,"138,66","148,79"
7689,"166,49","178,67"
7690,"195,52","209,83"
7691,"37,11","40,13"
7692,"37,36","40,41"
7693,"117,46","127,04"
7694,"46,73","50,53"
7695,"120,53","130,35"
7696,"60,52","65,46"
7697,"41,21","44,58"
7698,"45,25","48,55"
7699,"89,14","95,66"
7700,"48,65","52,21"
7701,"139,75","149,98"
7702,"92,62","99,4"
7703,"32,17","34,53"
7704,"772,9","829,45"
7705,"106,19","113,95"
7706,"209,03","224,33"
7707,"94,96","102,71"
7708,"189,95","205,44"
7709,"284,95","308,19"
7710,"63,32","68,48"
7711,"14,28","15,44"
7712,"42,83","46,31"
7713,"28,53","30,86"
7714,"106,37","115,04"
7715,"94,21","101,1"
7716,"133,67","143,46"
7717,"52,44","56,28"
7718,"126,82","137,17"
7719,"135,85","146,94"
7720,"253,67","274,35"
7721,"407,55","440,79"
7722,"271,75","293,92"
7723,"350,35",376
7724,"700,75","752,02"
7725,"129,84","140,43"
7726,"194,69","210,57"
7727,"378,32","409,18"
7728,"73,55","79,55"
7729,"89,8","97,14"
7730,"134,73","145,71"
7731,"269,4","291,39"
7732,"89,79","97,11"
7733,"179,65","194,3"
7734,"538,82","582,76"
7735,"269,44","291,42"
7736,"404,13","437,1"
7737,"808,24","874,17"
7738,"41,93","45,34"
7739,"83,81","90,64"
7740,"125,72","135,99"
7741,"314,31","339,95"
7742,"628,62","679,9"
7743,"299,34","323,75"
7744,"598,69","647,53"
7745,"898,03","971,28"
7746,"89,56","96,87"
7747,"179,16","193,77"
7748,"74,14","80,19"
7749,"111,23","120,31"
7750,"50,6","54,3"
7751,"64,6","69,87"
7752,"129,18","139,72"
7753,"193,8","209,61"
7754,"258,34","279,41"
7755,"387,55","419,17"
7756,"516,8","558,96"
7757,"30,43","32,91"
7758,"130,35","140,97"
7759,"391,05","422,94"
7760,"260,75","282,02"
7761,"30,61","32,85"
7762,"155,44","166,82"
7763,"37,92","40,7"
7764,"227,48","244,13"
7765,"56,72","60,88"
7766,"43,12","46,63"
7767,"35,39","37,99"
7768,"69,66","74,75"
7769,"226,52",245
7770,"452,94","489,89"
7771,"52,73","56,58"
7772,"105,44","113,15"
7773,"216,91","232,78"
7774,"384,07","412,17"
7775,"71,46","77,3"
7776,"284,94","308,18"
7777,"123,96","133,03"
7778,"89,75","96,31"
7779,"58,44","62,72"
7780,"87,67","94,09"
7781,"9,47","10,16"
7782,"81,4","87,34"
7783,"110,73","118,83"
7784,"11,78","12,65"
7785,"196,77","212,84"
7786,"32,57","34,95"
7787,"174,32","188,53"
7788,"141,45","151,79"
7789,"230,31","247,17"
7790,"77,1","82,74"
7791,"28,97","31,34"
7792,"56,68","61,3"
7793,"22,09","23,71"
7794,"51,82","56,05"
7795,"379,38","410,32"
7796,"758,71","820,61"
7797,"1421,59","1537,55"
7798,"14,31","15,48"
7799,"174,17","186,92"
7800,"213,55","229,17"
7801,"81,95","87,95"
7802,"245,91","263,89"
7803,"293,19","314,64"
7804,"127,67","137,01"
7805,110,"118,05"
7806,"136,99","147,01"
7807,"256,47","275,24"
7808,"20,25","21,9"
7809,"30,46","32,69"
7810,"261,17","280,28"
7811,"10,29","11,05"
7812,"59,25","63,59"
7813,"90,12","96,72"
7814,"186,99","200,68"
7815,"270,36","290,15"
7816,"78,95","84,73"
7817,"125,32","135,55"
7818,"313,32","338,89"
7819,"568,27","614,62"
7820,"300,45","322,43"
7821,"130,08","140,69"
7822,"39,25","42,11"
7823,"47,1","50,54"
7824,"471,05","505,52"
7825,"21,07","22,6"
7826,"90,26","97,62"
7827,"349,59","378,1"
7828,"628,78","680,06"
7829,"171,51","184,04"
7830,"463,96","497,91"
7831,"39,08","41,94"
7832,"112,78","121,03"
7833,"60,06","64,96"
7834,"42,99","46,15"
7835,"49,68","53,32"
7836,"75,91","82,11"
7837,"252,37","272,95"
7838,"466,83","504,92"
7839,"123,73","132,78"
7840,"189,75","203,63"
7841,"379,52","407,29"
7842,"189,26","203,09"
7843,"25,7","27,58"
7844,"50,9","54,62"
7845,"104,71","112,36"
7846,"157,06","168,56"
7847,"208,93","224,2"
7848,"250,03","270,43"
7849,"83,33","90,12"
7850,"67,62","72,56"
7851,"480,2","515,35"
7852,"114,65","123,04"
7853,"344,02","369,19"
7854,"89,6","96,91"
7855,"179,24","193,85"
7856,"164,65","176,7"
7857,"152,87","165,34"
7858,"128,29","138,76"
7859,"58,96","63,27"
7860,"45,35","49,06"
7861,"54,99","59,49"
7862,"139,59","149,79"
7863,"88,5","94,99"
7864,"162,91","174,82"
7865,"174,75",189
7866,"318,44","344,4"
7867,"665,98","714,71"
7868,"67,52","73,02"
7869,"121,76","131,7"
7870,"93,84","100,7"
7871,"62,24","66,8"
7872,"4157,58","4461,8"
7873,"2230,02","2393,19"
7874,"137,57","148,79"
7875,"412,72","446,38"
7876,"53,65","58,02"
7877,"144,01","154,54"
7878,"480,04","515,17"
7879,"349,3","374,86"
7880,"1164,35","1249,55"
7881,"114,07","122,42"
7882,"38,58","41,4"
7883,"57,15","61,34"
7884,"49,55","53,17"
7885,"37,44","40,17"
7886,"7,45","8,06"
7887,"4,14","4,48"
7888,"8,26","8,93"
7889,"26,73","28,91"
7890,"2047,53","2197,36"
7891,"92,69","99,47"
7892,"663,72","712,29"
7893,"1659,39","1780,81"
7894,"1113,39","1194,84"
7895,"2734,44","2934,52"
7896,"111,2","119,35"
7897,"6,37","6,9"
7898,"7,76","8,39"
7899,"21,31","23,04"
7900,"1590,29","1720,02"
7901,"473,58","508,23"
7902,"6,37","6,84"
7903,"12,92","13,98"
7904,"4366,21","4722,37"
7905,"537,07","580,87"
7906,"400,49","429,8"
7907,"67,46","72,4"
7908,"85,38","91,63"
7909,"126,88","136,17"
7910,"42,61","45,72"
7911,"191,27","205,28"
7912,"190,64","204,59"
7913,"22,92","24,59"
7914,"31,99","34,33"
7915,"27,84","29,87"
7916,"7,41","7,96"
7917,"16,51","17,72"
7918,"142,26","153,87"
7919,"49,14","53,16"
7920,"43,88","47,47"
7921,"73,13","79,1"
7922,"90,51","97,9"
7923,"30,68","33,19"
7924,"58,2","62,94"
7925,"75,08","81,2"
7926,"254,87","273,52"
7927,"475,92","510,74"
7928,"888,74","953,76"
7929,"1539,89","1652,56"
7930,"104,11","111,73"
7931,"218,52","234,5"
7932,"273,23","293,22"
7933,"422,1","452,98"
7934,"135,45","145,36"
7935,"280,77","301,32"
7936,"418,04","448,62"
7937,"217,69","233,62"
7938,"1302,7","1398,02"
7939,"1681,41","1804,45"
7940,"2423,64","2600,98"
7941,"243,86","261,7"
7942,"344,89","370,12"
7943,"355,71","384,73"
7944,"37,24","40,29"
7945,"29,95","32,39"
7946,"37,52","40,58"
7947,"153,76","166,3"
7948,"206,37","223,2"
7949,"142,71","153,15"
7950,"237,86","255,27"
7951,"388,45","416,88"
7952,"783,29","840,61"
7953,"388,91","420,64"
7954,"365,48","395,3"
7955,"162,44","175,7"
7956,"75,89","82,07"
7957,"102,45","110,81"
7958,"15,67","16,95"
7959,"883,88","948,56"
7960,"1217,12","1306,17"
7961,"3445,38","3697,48"
7962,"2100,8","2254,51"
7963,"379,78","407,57"
7964,"623,23","668,83"
7965,"105,2","112,9"
7966,"110,5","118,59"
7967,"199,78","214,4"
7968,"377,42","405,04"
7969,"545,55","585,46"
7970,"468,92","503,24"
7971,"504,2","541,09"
7972,"26,49","28,64"
7973,"111,74","120,85"
7974,"150,84","163,14"
7975,"262,21","283,61"
7976,"356,33","385,4"
7977,"356,35","385,41"
7978,"121,93","130,86"
7979,"509,4","546,67"
7980,"492,4","528,42"
7981,"1018,86","1093,41"
7982,"246,23","264,25"
7983,"984,96","1057,03"
7984,"1528,19","1640,02"
7985,"19811,64","21261,27"
7986,"39623,22","42522,46"
7987,"57233,58","61421,37"
7988,"1567,72","1695,59"
7989,"2039,35","2205,7"
7990,"2506,21","2710,65"
7991,"4388,8","4746,79"
7992,"6595,71","7133,74"
7993,"8777,57","9493,56"
7994,"13166,38","14240,38"
7995,"4325,42","4641,92"
7996,"10813,58","11604,82"
7997,"17041,83","18431,95"
7998,"159,16","172,15"
7999,"318,29","344,26"
8000,"6184,34","6636,85"
8001,"12368,44","13273,44"
8002,"204,9","221,62"
8003,"409,73","443,14"
8004,"255,79","276,65"
8005,"511,65","553,39"
8006,"99,65","107,78"
8007,"298,96","323,35"
8008,"597,94","646,72"
8009,"64,71","69,99"
8010,"194,14","209,97"
8011,"249,26","269,59"
8012,"57981,78","62711,41"
8013,"78289,73","84675,9"
8014,"58717,29","63506,92"
8015,"57,03","61,2"
8016,"22,09","23,89"
8017,"42,53","45,99"
8018,"51,77",56
8019,"16890,08","18267,81"
8020,"16871,23","18247,43"
8021,"65,17","70,49"
8022,"72,11","77,98"
8023,"51,39","55,58"
8024,"191,1","206,69"
8025,"75,24","81,39"
8026,"14708,08","15907,84"
8027,"34318,56","37117,96"
8028,"36464,68","39132,81"
8029,"54148,45","58565,38"
8030,"81222,68","87848,1"
8031,"18049,47","19521,78"
8032,"36098,98","39043,6"
8033,"72197,93","78087,19"
8034,"45123,71","48804,49"
8035,"154,27","165,56"
8036,"299,88","321,82"
8037,"321,28","344,78"
8038,"160,63","172,39"
8039,"142,72","153,16"
8040,"285,03","305,89"
8041,"318,75","342,07"
8042,"52,3","56,13"
8043,"683,01","732,98"
8044,"1366,21","1466,18"
8045,"495,41","531,67"
8046,"731,81","785,36"
8047,"1463,7","1570,81"
8048,"77,9","83,61"
8049,"153,24","164,46"
8050,"305,27","327,61"
8051,"327,04","350,97"
8052,"135,02","144,91"
8053,"270,07","289,84"
8054,"540,22","579,75"
8055,"67,53","72,48"
8056,"472,67","507,26"
8057,"506,44","543,51"
8058,"4129,67","4431,83"
8059,"526,86","565,42"
8060,"282,24","302,89"
8061,"282,21","302,85"
8062,"564,49","605,8"
8063,"263,44","282,71"
8064,"334,54","359,02"
8065,"334,45","358,92"
8066,"66,9","71,79"
8067,"334,51","358,98"
8068,"68,95","74,58"
8069,"420,56","454,86"
8070,"167,43","181,07"
8071,"334,83","362,13"
8072,"669,67","724,3"
8073,"137,2","148,39"
8074,"274,4","296,77"
8075,"548,71","593,46"
8076,"250,68","269,02"
8077,"501,34","538,02"
8078,"50,69","54,4"
8079,"253,4","271,94"
8080,"506,78","543,85"
8081,"7938,39","8585,93"
8082,"15876,8","17171,88"
8083,"23815,19","25757,81"
8084,"2113,33","2285,72"
8085,"4226,65","4571,43"
8086,"3344,47","3617,28"
8087,"6688,98","7234,61"
8088,"4253,96","4600,95"
8089,"8507,9","9201,89"
8090,"17015,75","18403,75"
8091,"12216,63","13213,14"
8092,"24433,25","26426,3"
8093,"15256,43","16500,92"
8094,"30512,86","33001,82"
8095,"3101,08","3354,03"
8096,"6202,15","6708,07"
8097,"9303,28","10062,15"
8098,"7752,72","8385,11"
8099,"108,48","117,34"
8100,"185,39","200,51"
8101,"51,28","55,46"
8102,"55,13","59,62"
8103,"153,98","166,54"
8104,"275,22","297,68"
8105,"307,92","333,04"
8106,"43,09","46,24"
8107,"49,88","53,95"
8108,"144,52","156,31"
8109,"51,86","55,66"
8110,"26,1","28,01"
8111,"48,77","52,35"
8112,"70,64","75,81"
8113,"58,11","62,84"
8114,"107,87","115,77"
8115,"130,86","140,44"
8116,"245,38","263,34"
8117,"6394,26","6862,13"
8118,"118,05","126,67"
8119,"113,15","121,43"
8120,"160,76","173,88"
8121,"90,22","97,58"
8122,"180,48","195,2"
8123,"122,2","132,16"
8124,"244,38","264,32"
8125,"398,96","431,51"
8126,"43,62","46,8"
8127,"174,45","187,22"
8128,"54,69","59,15"
8129,"74,35","80,42"
8130,"93,44","101,06"
8131,"128,72","139,23"
8132,"113,11","121,38"
8133,"226,22","242,77"
8134,"56,74","61,37"
8135,"113,46","122,71"
8136,"158,85","171,81"
8137,"170,18","184,07"
8138,"317,7","343,63"
8139,"340,4","368,17"
8140,"567,31","613,58"
8141,"179,69","192,84"
8142,"52,78","56,65"
8143,"105,54","113,26"
8144,"81,18","87,11"
8145,"162,37","174,26"
8146,"4981,33","5387,66"
8147,"14943,99","16162,99"
8148,"6644,12","7186,1"
8149,"19932,41","21558,31"
8150,"74,04","80,09"
8151,"83,43","90,24"
8152,"108,2","117,02"
8153,"119,19","128,93"
8154,"246,95","267,09"
8155,"69,74","75,44"
8156,"2490,25","2672,47"
8157,"558,29","599,14"
8158,"153,45","164,68"
8159,"289,87","311,08"
8160,"21,55","23,13"
8161,"12,32","13,32"
8162,"36,44","39,11"
8163,"111,99","120,19"
8164,"13,22","14,18"
8165,"38,6","41,75"
8166,"81,95","88,64"
8167,"2908,2",3121
8168,"71,33","77,15"
8169,"67,81","72,76"
8170,"36,25","39,22"
8171,"133,27","143,01"
8172,"39,98","42,91"
8173,"114,16","122,51"
8174,"59,55","64,42"
8175,"17,85","19,15"
8176,"19,94","21,57"
8177,"72,24","78,14"
8178,"145,88","157,79"
8179,"39,47","42,69"
8180,"16,78",18
8181,"18,33","19,67"
8182,"49,28","52,89"
8183,"13,34","14,31"
8184,"19,58","21,01"
8185,"26,58","28,52"
8186,"20,61","22,12"
8187,"26,2","28,12"
8188,"3,19","3,43"
8189,"76,7","82,31"
8190,"120,3","129,11"
8191,"226,62","243,21"
8192,"92,04","98,78"
8193,"233,04","250,08"
8194,"275,81","295,99"
8195,"50,57","54,27"
8196,"80,89","86,8"
8197,"121,28","130,16"
8198,"581,92","624,5"
8199,"121,06","129,92"
8200,242,"259,69"
8201,"658,29","711,99"
8202,"528,17","571,24"
8203,"162,4","174,27"
8204,"247,8","265,94"
8205,"743,39","797,79"
8206,"141,71","153,28"
8207,"60,83","65,8"
8208,"35,72","38,64"
8209,"14,43","15,61"
8210,"156,39","169,16"
8211,"272,3","294,51"
8212,"158,38","171,31"
8213,"10997,3","11894,36"
8214,"45,06","48,74"
8215,"6787,96","7341,66"
8216,"9033,05","9769,9"
8217,"189054,87","204476,25"
8218,"62,4","66,97"
8219,"3608,42","3872,45"
8220,"292,87","316,76"
8221,"292,14","313,51"
8222,"72,27","77,57"
8223,"3087,24","3339,06"
8224,"2749,63","2950,82"
8225,"54,73","59,18"
8226,"139,63","151,03"
8227,"16,63","17,85"
8228,"379,23","406,98"
8229,"545,5","585,41"
8230,"117,55","126,16"
8231,"1477,88","1598,44"
8232,"3922,22","4242,16"
8233,"5501,45","5950,21"
8234,"1005,97","1079,59"
8235,"1917,42","2057,71"
8236,"32,75","35,16"
8237,"1637,24","1757,03"
8238,"25,33","27,18"
8239,"444,08","476,57"
8240,"364,83","391,52"
8241,"6020,1","6511,16"
8242,"3010,06","3255,59"
8243,"32,55","35,21"
8244,"3229,71","3466,03"
8245,"4542,11","4874,46"
8246,"6056,1","6499,23"
8247,"6056,07","6499,19"
8248,"9084,04","9748,73"
8249,"10147,98","10890,5"
8250,"4155,87","4459,96"
8251,"7710,11","8274,27"
8252,"5936,92","6371,34"
8253,"17966,53","19281,14"
8254,"9178,9","9850,52"
8255,"8811,74","9456,49"
8256,"18357,38","19700,59"
8257,"7925,38","8505,28"
8258,"10566,88","11340,07"
8259,"3598,11","3861,38"
8260,"4354,34","4672,96"
8261,"8063,6","8653,61"
8262,"10772,8","11561,05"
8263,"23,63","25,57"
8264,"83,22","89,32"
8265,"49,42","53,45"
8266,"38,27","41,38"
8267,"88,74","95,98"
8268,"28,96","31,32"
8269,"99,88","107,19"
8270,"185,73","199,32"
8271,"278,59","298,98"
8272,"49,19","52,78"
8273,"121,26","131,15"
8274,"75,7","81,87"
8275,"22,05","23,86"
8276,"15,78","17,07"
8277,"118,38","128,03"
8278,"33,22","35,93"
8279,"104,98","113,54"
8280,"165,52","179,02"
8281,"47,34","51,2"
8282,"236,74","256,06"
8283,"66,44","71,85"
8284,"209,97","227,11"
8285,315,"340,7"
8286,"630,01","681,4"
8287,"1260,03","1362,82"
8288,"56,02","60,59"
8289,"25,79","27,9"
8290,"77,41","83,72"
8291,"46,86","50,68"
8292,"81,03","87,64"
8293,"57,31","61,98"
8294,"115,76","125,2"
8295,"22,39","24,21"
8296,"83,25","90,04"
8297,"96,46","104,33"
8298,"137,83","149,07"
8299,"18,73","20,25"
8300,"37,44","40,5"
8301,"74,91","81,02"
8302,"112,39","121,56"
8303,"149,85","162,08"
8304,"224,8","243,13"
8305,"133,81","144,72"
8306,"267,6","289,43"
8307,"205,74","222,51"
8308,"9,9","10,7"
8309,"19,81","21,42"
8310,"148,5","160,61"
8311,"222,74","240,91"
8312,"243,18","263,02"
8313,"486,35","526,02"
8314,"508,83","550,32"
8315,"4,38","4,7"
8316,"13,13","14,1"
8317,"50,92","54,63"
8318,"1659,26","1794,61"
8319,"82963,18","89730,57"
8320,"43201,41","46725,4"
8321,"207042,63","223931,28"
8322,"37772,27","40853,38"
8323,"188861,32","204266,93"
8324,"76,6","82,2"
8325,"96,8","103,89"
8326,"192,92","207,03"
8327,"2415,07","2591,77"
8328,"1314,99","1422,25"
8329,"65748,79","71111,97"
8330,"39,15","42,34"
8331,"62,27","67,35"
8332,"65,03","70,33"
8333,"79,85","85,7"
8334,"205,76","220,82"
8335,"154,07","165,35"
8336,"258,24","277,12"
8337,"553,6","594,12"
8338,"429,98","461,45"
8339,"921,47","988,89"
8340,"128,76","138,18"
8341,"67,03","71,94"
8342,"201,27","215,99"
